Index,Product_Registration,File_Path,File_Name,DLP_File_Date_UTC,Time_Zone_Offset,Number_Recordings,File_Hours,ClientGroup_Name,ClientGroup_ID,Child_ChildKey,Child_ChildID,Child_DOB,Child_Age,Child_Gender,Child_EnrollDate,DLP,ITS_Version,AWC,Turn_Count,Child_Voc_Count,FAN_Word_Count,MAN_Word_Count,SIL,Recording_Index,Elapsed_Time,Clock_Time_TZAdj,Audio_Duration
80,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,23642.00,03/21/2021 19:35:00,300.00
81,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,23942.00,03/21/2021 19:40:00,300.00
82,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,24242.00,03/21/2021 19:45:00,300.00
83,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,24542.00,03/21/2021 19:50:00,300.00
84,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,24842.00,03/21/2021 19:55:00,300.00
85,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25142.00,03/21/2021 20:00:00,300.00
86,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25442.00,03/21/2021 20:05:00,300.00
87,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25742.00,03/21/2021 20:10:00,300.00
88,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,26042.00,03/21/2021 20:15:00,300.00
89,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,26342.00,03/21/2021 20:20:00,300.00
90,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,11.00,0.00,0.00,11.01,0.00,23.54,1.00,26642.00,03/21/2021 20:25:00,300.00
91,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,58.00,3.00,11.00,48.92,8.92,64.55,1.00,26942.00,03/21/2021 20:30:00,300.00
92,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,287.00,5.00,11.00,194.28,92.17,14.96,1.00,27242.00,03/21/2021 20:35:00,300.00
93,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,129.00,0.00,3.00,71.47,58.20,58.91,1.00,27542.00,03/21/2021 20:40:00,300.00
94,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,37.00,0.00,7.00,30.79,5.50,8.88,1.00,27842.00,03/21/2021 20:45:00,300.00
95,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,93.00,0.00,8.00,68.93,24.59,69.75,1.00,28142.00,03/21/2021 20:50:00,300.00
96,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,238.00,0.00,4.00,116.57,121.31,97.03,1.00,28442.00,03/21/2021 20:55:00,300.00
97,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,106.00,1.00,6.00,64.51,41.29,103.09,1.00,28742.00,03/21/2021 21:00:00,300.00
98,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,114.00,5.00,8.00,106.37,7.51,28.07,1.00,29042.00,03/21/2021 21:05:00,300.00
99,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,247.00,4.00,12.00,87.22,159.75,6.55,1.00,29342.00,03/21/2021 21:10:00,300.00
100,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,72.00,4.00,16.00,25.05,47.16,23.32,1.00,29642.00,03/21/2021 21:15:00,300.00
101,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,6.00,1.00,15.00,0.00,5.76,3.54,1.00,29942.00,03/21/2021 21:20:00,300.00
102,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,10.00,1.00,9.00,10.40,0.00,23.19,1.00,30242.00,03/21/2021 21:25:00,300.00
103,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,15.00,0.00,0.00,4.62,10.06,12.18,1.00,30542.00,03/21/2021 21:30:00,300.00
104,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,50.00,2.00,3.00,45.66,4.90,5.94,1.00,30842.00,03/21/2021 21:35:00,300.00
105,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,27.00,1.00,2.00,8.58,18.63,5.85,1.00,31142.00,03/21/2021 21:40:00,300.00
106,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,15.00,1.00,7.00,0.20,14.71,39.45,1.00,31442.00,03/21/2021 21:45:00,300.00
107,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,15.00,0.00,17.00,0.00,14.63,12.34,1.00,31742.00,03/21/2021 21:50:00,300.00
108,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,38.00,0.00,0.00,21.80,1.00,32042.00,03/21/2021 21:55:00,300.00
109,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,17.00,1.00,17.00,17.27,0.00,4.94,1.00,32342.00,03/21/2021 22:00:00,300.00
110,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,34.00,2.00,14.00,23.17,10.43,9.71,1.00,32642.00,03/21/2021 22:05:00,300.00
111,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,9.00,0.00,4.00,9.47,0.00,6.84,1.00,32942.00,03/21/2021 22:10:00,300.00
112,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,13.00,0.00,13.00,13.00,0.00,4.78,1.00,33242.00,03/21/2021 22:15:00,300.00
113,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,90.00,2.00,13.00,89.75,0.00,24.07,1.00,33542.00,03/21/2021 22:20:00,300.00
114,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,95.00,4.00,6.00,94.58,0.00,27.23,1.00,33842.00,03/21/2021 22:25:00,300.00
115,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,20.00,1.00,22.00,0.00,20.34,11.76,1.00,34142.00,03/21/2021 22:30:00,300.00
116,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,94.00,4.00,8.00,85.33,8.29,9.86,1.00,34442.00,03/21/2021 22:35:00,300.00
117,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,102.00,0.00,5.00,23.07,79.19,0.87,1.00,34742.00,03/21/2021 22:40:00,300.00
118,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,350.00,1.00,1.00,58.45,291.82,0.00,1.00,35042.00,03/21/2021 22:45:00,300.00
119,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,142.00,8.00,27.00,51.13,91.10,0.00,1.00,35342.00,03/21/2021 22:50:00,300.00
120,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,115.00,2.00,26.00,45.86,68.85,0.00,1.00,35642.00,03/21/2021 22:55:00,300.00
121,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,9.00,1.00,44.00,5.88,3.41,0.00,1.00,35942.00,03/21/2021 23:00:00,300.00
122,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,15.00,1.00,26.00,0.00,14.67,0.00,1.00,36242.00,03/21/2021 23:05:00,300.00
123,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,15.00,3.00,24.00,7.39,7.19,0.00,1.00,36542.00,03/21/2021 23:10:00,300.00
124,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,51.00,7.00,52.00,24.59,26.45,0.00,1.00,36842.00,03/21/2021 23:15:00,300.00
125,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,173.00,1.00,8.00,74.75,99.07,1.60,1.00,37142.00,03/21/2021 23:20:00,300.00
126,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,113.00,4.00,22.00,37.80,74.34,12.29,1.00,37442.00,03/21/2021 23:25:00,300.00
127,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,56.00,1.00,21.00,3.85,52.35,0.00,1.00,37742.00,03/21/2021 23:30:00,300.00
128,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,48.00,0.00,12.00,43.82,3.98,6.63,1.00,38042.00,03/21/2021 23:35:00,300.00
129,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,37.00,0.00,2.00,34.52,2.81,1.60,1.00,38342.00,03/21/2021 23:40:00,300.00
130,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,5.61,1.00,38642.00,03/21/2021 23:45:00,300.00
131,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,100.00,0.00,2.00,94.28,5.33,17.80,1.00,38942.00,03/21/2021 23:50:00,300.00
132,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,163.00,3.00,7.00,150.32,13.54,36.01,1.00,39242.00,03/21/2021 23:55:00,300.00
133,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,144.00,1.00,1.00,143.91,0.00,71.88,1.00,39542.00,03/22/2021 00:00:00,300.00
134,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,81.00,3.00,4.00,81.15,0.00,133.84,1.00,39842.00,03/22/2021 00:05:00,300.00
135,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,77.00,0.00,0.00,76.15,0.00,142.48,1.00,40142.00,03/22/2021 00:10:00,300.00
136,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,50.00,0.00,0.00,47.06,3.79,2.66,1.00,40442.00,03/22/2021 00:15:00,300.00
137,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,148.00,1.00,4.00,110.72,36.38,1.67,1.00,40742.00,03/22/2021 00:20:00,300.00
138,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,178.00,6.00,14.00,90.55,88.10,28.61,1.00,41042.00,03/22/2021 00:25:00,300.00
139,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,170.00,8.00,18.00,146.71,23.39,22.97,1.00,41342.00,03/22/2021 00:30:00,300.00
140,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,175.00,4.00,14.00,174.77,0.00,112.87,1.00,41642.00,03/22/2021 00:35:00,300.00
141,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,112.00,7.00,23.00,77.92,33.98,54.23,1.00,41942.00,03/22/2021 00:40:00,300.00
142,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,42242.00,03/22/2021 00:45:00,300.00
143,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,42542.00,03/22/2021 00:50:00,300.00
144,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,42842.00,03/22/2021 00:55:00,300.00
145,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,43142.00,03/22/2021 01:00:00,300.00
146,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,43442.00,03/22/2021 01:05:00,300.00
147,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,43742.00,03/22/2021 01:10:00,300.00
148,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,44042.00,03/22/2021 01:15:00,300.00
149,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,44342.00,03/22/2021 01:20:00,300.00
150,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,44642.00,03/22/2021 01:25:00,300.00
151,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,44942.00,03/22/2021 01:30:00,300.00
152,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,45242.00,03/22/2021 01:35:00,300.00
153,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,45542.00,03/22/2021 01:40:00,300.00
154,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,45842.00,03/22/2021 01:45:00,300.00
155,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,46142.00,03/22/2021 01:50:00,300.00
156,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,46442.00,03/22/2021 01:55:00,300.00
157,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,46742.00,03/22/2021 02:00:00,300.00
158,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,47042.00,03/22/2021 02:05:00,300.00
159,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,47342.00,03/22/2021 02:10:00,300.00
160,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,47642.00,03/22/2021 02:15:00,300.00
161,N/A,C:\Users\salov\Desktop,20210321_202437_029783.its,2021-03-21 12:00:58,-1,1,13.36,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29783,5.0.1,0.00,0.00,0.00,0.00,0.00,3.58,1.00,47942.00,03/22/2021 02:20:00,165.74
